idLU,luName,frameName,sensedescription
35987,quilograma.noun,Measures,"unidade de medida de massa.
"
35988,altura.noun,Measures,"medida vertical de um objeto ou pessoa em relação a um ponto de referência.
"
35989,peso.noun,Measures,"medida da força gravitacional exercida sobre um objeto, relacionado à sua massa; usualmente,  o peso irá indicar a massa (e.g. Fulano pesa 70kg) e, não, a força exercida pela massa (e.g. Fulano pesa 700N).
"
36407,glicemia.noun,Measures,medida usada para calcular o nível de concentração de glicose no sangue. 
36585,pesagem.noun,Measures,relativo ao resultado de pesar algo ou alguém. 
36751,saturação.noun,Measures,quantidade de oxigênio que está circulando no sangue no momento da avaliação.
36839,dosagem.noun,Measures,"unidade de medida relacionada a quantidade de doses de medicamentos, compostos químicos, entre outros."
37128,dose.noun,Measures,quantidade determinada de uma substância na composição de medicamentos.
38775,taille.noun,Measures,Mesure verticale d'un objet ou d'une personne.
39235,dosar.verb,Measures,""
39467,gradativamente.adv,Measures,""
39509,máximo.adj,Measures,""
39510,maximum.adj,Measures,""
39511,maximamente.adv,Measures,""
39524,efetivo.adj,Measures,""
39525,efetivamente.adv,Measures,""
39526,efetivar.verb,Measures,""
39713,seguro.adj,Measures,""
39714,segurar.verb,Measures,""
39715,seguramente.adv,Measures,""
39738,diário.adj,Measures,""
39739,diária.adj,Measures,""
39785,a.adj,Measures,""
39786,o.adv,Measures,""
39787,ao.cconj,Measures,""
39788,avoir.adj,Measures,""
39789,equivalente.adj,Measures,""
39790,equivalentemente.adv,Measures,""
39816,tolerabilidade.noun,Measures,""
40025,habilitado.adj,Measures,""
40026,habilitar.verb,Measures,""
40058,depuração.noun,Measures,""
40695,caloria.noun,Measures,unidade de medida de energia térmica.
42077,glicêmico.adj,Measures,""
42078,glicose.noun,Measures,""
42079,valor.noun,Measures,""
42080,elemento.noun,Measures,""
42081,colesterol.noun,Measures,""
42082,medir.verb,Measures,""
42083,fértil.adj,Measures,""
42084,temperatura.noun,Measures,""
42410,medida.noun,Measures,conjunto de métricas.
8356,hectare.noun,Measure_area,"COD: a metric unit of square measure, equal to 10,000 square metres (2.471 acres)"
8357,acre.noun,Measure_area,"COD: a unit of land area equal to 4,840 square yards (0.405 hectare)"
14222,splash.noun,Measure_by_action,COD: a small quantity of liquid that has splashed on to a surface
14223,bite.noun,Measure_by_action,COD: a piece cut off by biting.
14224,pinch.noun,Measure_by_action,COD: an amount of an ingredient that can be held between fingers and thumb.
25420,bocado.noun,Measure_by_action,porção de alimento que cabe na boca.
25422,punhado.noun,Measure_by_action,quantidade de (qualquer coisa) contida numa mão.
25423,pitada.noun,Measure_by_action,pequena porção de qualquer substância reduzida a pó.
9647,hour.noun,Measure_duration,FN: (of a state-of-affairs) lasting 60 minutes
9648,minute.noun,Measure_duration,FN: (of a situation) lasting sixty seconds or a sixtieth of an hour
9649,second.noun,Measure_duration,"FN: (of a state-of-affairs) lasting a sixtieth of a minute; SI time-length unit defined as the duration of 9,192,631,770 periods of the radiation corresponding to the transition between the two hyperfine levels of the ground state of the cesium 133 atom."
9650,day.noun,Measure_duration,FN: (of an event or state ) lasting twenty-four hours
9652,week.noun,Measure_duration,FN: (of an event or state) lasting seven days
9653,month.noun,Measure_duration,FN: (of an event or state) lasting approximately thirty days.
9654,year.noun,Measure_duration,an event or state lasting approximately 365 days.
9655,decade.noun,Measure_duration,FN: (of an event or state) lasting ten years
9656,century.noun,Measure_duration,FN: (of an event or state) lasting one hundred years.
9657,millennium.noun,Measure_duration,"COD: a period of a thousand years, especially when calculated from the traditional date of the birth of Christ."
9658,fortnight.noun,Measure_duration,COD: a period of two weeks.
9659,a while.noun,Measure_duration,FN: a long time
9660,nanosecond.noun,Measure_duration,FN: one billionth of a second
9661,time.noun,Measure_duration,"FN: a measure or amount of time.  Note: This LU generally appears without the ""Count"" FE."
18806,minuto.noun,Measure_duration,unidade de medida de tempo equivalente a 60 segundos ou a 1/60 da hora.
19289,hora.noun,Measure_duration,#Unidade de tempo
20313,quinzena.noun,Measure_duration,Um período de duas semanas.
20314,milênio.noun,Measure_duration,"Um período de mil anos, especialmente quando calculado a partir da data tradicional do nascimento de Cristo."
20315,mês.noun,Measure_duration,(De um evento ou estado) durando aproximadamente trinta dias.
20316,nanossegundo.noun,Measure_duration,Um bilionésimo de segundo.
20317,segundo.noun,Measure_duration,um sessenta avos de um minuto.
20318,tempo.noun,Measure_duration,medida ou quantidade de tempo.
20319,semana.noun,Measure_duration,(de um evento ou estado) com duração de sete dias.
20320,ano.noun,Measure_duration,evento ou estado durando aproximadamente 365 dias.
32755,dia.noun,Measure_duration,day
32756,mois.noun,Measure_duration,month
32757,an.noun,Measure_duration,year
32758,temps.noun,Measure_duration,time
32759,semaine.noun,Measure_duration,week
37468,minute.noun,Measure_duration,minute
37469,mois.noun,Measure_duration,month
37470,an.noun,Measure_duration,year
37471,temps.noun,Measure_duration,time
37472,semaine.noun,Measure_duration,week
39707,possível.adj,Measure_duration,""
39708,possivelmente.adv,Measure_duration,""
41403,tempos.noun,Measure_duration,""
41404,h.noun,Measure_duration,""
8295,kilo.noun,Measure_mass,COD: a kilogram
8296,kilogram.noun,Measure_mass,"COD: the SI unit of mass, equal to 1,000 grams (approximately 2.205 lb) and equivalent to the international standard kept at Sevres near Paris"
8297,gram.noun,Measure_mass,COD: a metric unit of mass equal to one thousandth of a kilogram
8298,ton.noun,Measure_mass,"COD: a unit of weight equal to 2,000 lb avoirdupois (907.19 kg)"
8299,pound.noun,Measure_mass,"COD: a unit of weight equal to 16 oz avoirdupois (0.4536 kg), or 12 oz troy (0.3732 kg)"
8300,ounce.noun,Measure_mass,COD: a unit of weight of one sixteenth of a pound avoirdupois (approximately 28 grams)
8301,milligram.noun,Measure_mass,COD: also milligramme abbrev.: mg [Measure] n
8302,metric ton.noun,Measure_mass,"COD: a unit of weight equal to 1,000 kilograms (2,205 lb)."
8305,inch.noun,Measure_of_distance_and_length,COD: a unit of linear measure equal to one twelfth of a foot (2.54 cm)
8306,mile.noun,Measure_of_distance_and_length,"COD: a unit of linear measure equal to 1,760 yards (approximately 1.609 kilometres). "
8307,yard.noun,Measure_of_distance_and_length,COD: a unit of linear measure equal to 3 feet (0.9144 metre).
8308,foot.noun,Measure_of_distance_and_length,COD: a unit of linear measure equal to 12 inches (30.48 cm). 
8309,meter.noun,Measure_of_distance_and_length,"COD: the fundamental unit of length in the metric system, equal to 100 centimetres (approx. 39.37 inches). "
8310,kilometer.noun,Measure_of_distance_and_length,"COD: a metric unit of measurement equal to 1,000 metres (approximately 0.62 miles). "
8311,centimeter.noun,Measure_of_distance_and_length,COD: a metric unit of length equal to one hundredth of a metre
8312,millimeter.noun,Measure_of_distance_and_length,COD:  one thousandth of a metre (0.039 in.)
8313,furlong.noun,Measure_of_distance_and_length,"COD: an eighth of a mile, 220 yards."
8314,light-year.noun,Measure_of_distance_and_length,"COD: a unit of distance equivalent to the distance that light travels in one year, 9.4607E12 km (nearly 6 million million miles)."
8315,block.noun,Measure_of_distance_and_length,FN: one city street length
19073,quilômetro.noun,Measure_of_distance_and_length,""
19074,km.noun,Measure_of_distance_and_length,""
19133,metrô.noun,Measure_of_distance_and_length,"unidade de medida de comprimento do Sistema Internacional de unidades (SI), definida como a distância percorrida pela luz, no vácuo, durante um intervalo de tempo, e que corresponde a uma fração de 1/299.792.458 do segundo."
20321,polegada.noun,Measure_of_distance_and_length,"uma unidade de medida linear igual a um décimo segundo de um pé (2,54 cm)."
20322,milha.noun,Measure_of_distance_and_length,uma unidade de medida linear igual a 1.760 jardas (aproximadamente 1.609 quilômetros).
20323,milímetro.noun,Measure_of_distance_and_length,"um milésimo de metro (0,039 polegadas)."
20324,jarda.noun,Measure_of_distance_and_length,"uma unidade de medida linear igual a 3 pés (0,9144 metros)."
20328,ano-luz.noun,Measure_of_distance_and_length,"uma unidade de distância equivalente à distância que a luz viaja em um ano, 9.4607E12 km (quase 6 milhões de milhas)."
29340,metro.noun,Measure_of_distance_and_length,"unidad de longitud del Sistema Internacional, de símbolo m, que equivale a la longitud del trayecto recorrido por la luz en el vacío durante 1/299 792 458 de segundo; es la base del sistema métrico decimal."
38942,quarteirão.noun,Measure_of_distance_and_length,"terreno quadrangular, formado por quatro ruas que se cruzam duas a duas."
8316,pint.noun,Measure_volume,"COD: a unit of liquid or dry capacity equal to one eighth of a gallon, in Britain equal to 0.568 litre and in the US equal to 0.473 litre (for liquid measure) or 0.551 litre (for dry measure)."
8317,cup.noun,Measure_volume,"COD: chiefly N. Amer. a measure of capacity used in cookery, equal to half a US pint (0.237 litre)"
8318,bottle.noun,Measure_volume,"FN: the volume of a container with a narrow neck, used for storing liquids"
8319,bushel.noun,Measure_volume,"COD: a measure of capacity equal to 8 gallons (equivalent to 36.4 litre), or in the US a measure of capacity equal to 64 US pints (equivalent to 35.2 litres)."
8320,box.noun,Measure_volume,FN: the volume of a container with a flat base and sides
8321,glass.noun,Measure_volume,FN: the volume contained in a drinking container made of glass
8322,gallon.noun,Measure_volume,"COD: unit of volume for liquid measure equal to eight pints: in Britain also imperial gallon, equivalent to 4.55 litres; in the US, equivalent to 3.79 litres. "
8323,barrel.noun,Measure_volume,"COD: a measure of capacity for oil and beer, equal to 36 imperial gallons for beer and 35 imperial gallons or 42 US gallons (roughly 192 litres) for oil"
8324,pack.noun,Measure_volume,COD: a cardboard or paper container and the items contained within it
8325,bowl.noun,Measure_volume,"FN: the volume contained by a round, deep dish or basin"
8326,teaspoon.noun,Measure_volume,"COD:  the amount held by a teaspoon, in the UK considered to be 5 millilitres when used as a measurement in cookery"
8327,jug.noun,Measure_volume,"FN: volume contained by a large container for liquids, with a narrow mouth"
8328,spoon.noun,Measure_volume,"FN: the volume or amount held by an implement consisting of a small, shallow oval or round bowl on a long handle, used for eating, stirring, and serving food"
8329,tablespoon.noun,Measure_volume,"FN: the amount held by a tablespoon, in the UK considered to be 15 millilitres when used as a measurement in cookery"
8330,bag.noun,Measure_volume,FN: the volume contained by a flexible container with an opening at the top
8331,quart.noun,Measure_volume,"COD: a unit of liquid capacity equal to a quarter of a gallon or two pints, equivalent in Britain to approximately 1.13 litres and in US to approximately 0.94 litre."
8332,spoonful.noun,Measure_volume,FN: the volume contained in a spoon
8333,teaspoonful.noun,Measure_volume,FN: the volume contained in a teaspoon
8334,bagful.noun,Measure_volume,FN: the volume contained by a bag
8335,boxful.noun,Measure_volume,FN: the volume contained by a box
8336,bucketful.noun,Measure_volume,FN: the volume contained by a bucket
8337,tankful.noun,Measure_volume,FN: the volume contained by a tank
8338,sackful.noun,Measure_volume,FN: the volume or amount contained by a sack
8339,packet.noun,Measure_volume,FN: the amount contained in a paper or cardboard container
8340,mug.noun,Measure_volume,"FN: the amount of contents of a large cup, typically cylindrical and with a handle and used without a saucer"
8341,scoop.noun,Measure_volume,"FN: the volume or amount contained in a utensil resembling a spoon, having a short handle and a deep bowl, used for extracting liquids or substances from a container"
8343,scoopful.noun,Measure_volume,FN: the volume contained in a scoop
8344,platter.noun,Measure_volume,FN: a selection of food placed on a platter
8345,tray.noun,Measure_volume,"FN: the contents of a flat, shallow container with a raised rim, typically used for carrying or holding."
8346,busload.noun,Measure_volume,FN: a load that fills a bus
8347,planeload.noun,Measure_volume,FN: a load that fills a plane
8348,truckload.noun,Measure_volume,FN: a load that fills a truck
8349,carload.noun,Measure_volume,FN: a load that fills a car
8350,roomful.noun,Measure_volume,FN: the volume or amount a room will hold
8351,trainload.noun,Measure_volume,FN: the size of load that fills a train
8352,boatload.noun,Measure_volume,FN: a load that fills a boat.
8353,liter.noun,Measure_volume,"COD: a metric unit of capacity, formerly the volume of one kilogram of water under standard conditions, now equal to 1,000 cubic centimetres (about 1.75 pints)"
8354,can.noun,Measure_volume,FN: the volume contained in a can
8355,case.noun,Measure_volume,"FN: boxful, amount contained in one carton or box"
27437,colher de sopa.noun,Measure_volume,unidade de medida culinária equivalente ao volume abarcado por uma colher das de sopa (15ml)
29538,fio.noun,Measure_volume,"filete, pequena quantidade."
29575,gota.noun,Measure_volume,"pequena unidade de medida em formato de pera. Normalmente, um líquido escorre de um recipiente com um gotejador, formando uma gota. "
39358,gota.noun,Measure_volume,""
40094,cartela.noun,Measure_volume,""
41332,ampola.noun,Measure_volume,""
9869,acromegaly.noun,Medical_conditions,"COD: abnormal growth of the hands, feet, and face, caused by overproduction of growth hormone by the pituitary gland"
9870,amnesia.noun,Medical_conditions,COD: a partial or total loss of memory
9871,arthritis.noun,Medical_conditions,COD: a disease causing painful inflammation and stiffness of the joints
9872,anorexia.noun,Medical_conditions,"COD: lack of appetite for food, in particular also anorexia nervosa an emotional disorder characterized by an obsessive desire to lose weight by refusing to eat"
9873,asphyxia.noun,Medical_conditions,"COD: a condition arising when the body is deprived of oxygen, causing unconsciousness or death"
9874,asthma.noun,Medical_conditions,"COD: a respiratory condition marked by attacks of spasm in the bronchi of the lungs, causing difficulty in breathing and usually associated with allergic reaction"
9875,bronchitis.noun,Medical_conditions,"COD: inflammation of the mucous membrane in the bronchial tubes, typically with spasm of bronchial muscle and coughing"
9876,cancer.noun,Medical_conditions,COD: a disease caused by an uncontrolled division of abnormal cells in a part of the body. 
9879,candida.noun,Medical_conditions,COD: a yeast-like parasitic fungus that sometimes causes thrush
9880,cataract.noun,Medical_conditions,"COD: a medical condition in which the lens of the eye becomes progressively opaque, resulting in blurred vision"
9881,cholangitis.noun,Medical_conditions,FN: inflammation of the bile ducts.
9882,cholecystitis.noun,Medical_conditions,"FN: inflammation of the gallbladder, usually caused by the presence of gallstones."
9883,cholera.noun,Medical_conditions,"COD: an infectious and often fatal bacterial disease of the small intestine, typically contracted from infected water supplies and causing severe vomiting and diarrhoea"
9884,cirrhosis.noun,Medical_conditions,"COD: a chronic liver disease marked by degeneration of cells, inflammation, and thickening of tissue"
9885,cold.noun,Medical_conditions,"COD: a common infection in which the mucous membrane of the nose and throat becomes inflamed, causing running at the nose and sneezing"
9887,colitis.noun,Medical_conditions,COD: inflammation of the lining of the colon
9888,conjunctivitis.noun,Medical_conditions,COD: inflammation of the conjunctiva
9889,cryptosporidiosis.noun,Medical_conditions,FN: a diarrheal disease caused by a microscopic parasite (Cryptosporidium parvum).
9890,diarrhea.noun,Medical_conditions,COD: a condition in which faeces are discharged from the bowels frequently and in a liquid form
9891,depression.noun,Medical_conditions,"COD: severe despondency and dejection, especially when long-lasting"
9892,dermatitis.noun,Medical_conditions,COD: inflammation of the skin as a result of irritation by or allergic reaction to an external agent
9893,diabetes.noun,Medical_conditions,COD: a disorder of the metabolism causing excessive thirst and the production of large amounts of urine
9894,diphtheria.noun,Medical_conditions,COD: a serious bacterial disease causing inflammation of the mucous membranes and formation of a false membrane in the throat which hinders breathing and swallowing
9895,diverticulosis.noun,Medical_conditions,COD: a condition in which diverticula are present in the intestine without signs of inflammation
9896,dysmenorrhoea.noun,Medical_conditions,COD: painful menstruation
9897,eczema.noun,Medical_conditions,COD: a medical condition in which patches of skin become rough and inflamed with blisters which cause itching and bleeding
9898,flu.noun,Medical_conditions,"COD: influenza or any similar, milder infection"
9899,influenza.noun,Medical_conditions,"COD: a highly contagious viral infection of the respiratory passages causing fever, severe aching, and coughing"
9900,hepatitis.noun,Medical_conditions,COD: a disease characterized by inflammation of the liver
9901,hernia.noun,Medical_conditions,"COD: a condition in which part of an organ (most commonly, the intestine) is displaced and protrudes through the wall of the cavity containing it"
9902,hypertension.noun,Medical_conditions,COD: abnormally high blood pressure
9903,hypoglycaemia.noun,Medical_conditions,COD:  deficiency of glucose in the bloodstream
9904,illness.noun,Medical_conditions,COD: a disease or period of sickness
9905,disease.noun,Medical_conditions,"COD: a disorder of structure or function in a human, animal, or plant, especially one that produces specific symptoms or that affects a specific part"
9906,sickness.noun,Medical_conditions,COD: the state of being ill
9907,infection.noun,Medical_conditions,COD: an infectious disease
9908,jaundice.noun,Medical_conditions,COD: yellowing of the skin due to an excess of bile pigments in the blood
9909,leprosy.noun,Medical_conditions,"COD:  a contagious bacterial disease that affects the skin, mucous membranes, and nerves, causing discoloration and lumps on the skin and, in severe cases, disfigurement and deformities"
9910,leukemia.noun,Medical_conditions,"COD:  a malignant progressive disease in which the bone marrow and other blood-forming organs produce increased numbers of immature or abnormal leucocytes, suppressing the production of normal blood cells"
9911,malaria.noun,Medical_conditions,COD: a mosquito-borne intermittent and remittent fever endemic to warmer regions and caused by a protozoan parasite (genus Plasmodium)
9912,measles.noun,Medical_conditions,"COD: an infectious viral disease causing fever and a red rash, typically occurring in childhood"
9913,meningitis.noun,Medical_conditions,"COD: a disease in which there is inflammation of the meninges, caused by viral or bacterial infection"
9914,menorrhagia.noun,Medical_conditions,COD: abnormally heavy bleeding at menstruation
9915,polio.noun,Medical_conditions,COD: short for poliomyelitis
9916,psoriasis.noun,Medical_conditions,"COD: a skin disease marked by red, itchy, scaly patches"
9917,pyelonephritis.noun,Medical_conditions,FN: infection of the kidneys.
9918,rosacea.noun,Medical_conditions,"COD:  a condition in which certain facial blood vessels enlarge, giving the cheeks and nose a flushed appearance"
9919,schizophrenia.noun,Medical_conditions,"COD: a long-term mental disorder of a type involving a breakdown in the relation between thought, emotion, and behaviour, leading to faulty perception, inappropriate actions and feelings, and withdrawal from reality into fantasy and delusion"
9920,sciatica.noun,Medical_conditions,"COD: pain affecting the back, hip, and outer side of the leg, caused by compression of a spinal nerve root in the lower back"
9921,shock.noun,Medical_conditions,"COD: an acute medical condition associated with a fall in blood pressure, caused by loss of blood, severe burns, sudden emotional stress, etc."
9922,stress.noun,Medical_conditions,"COD: a state of mental, emotional, or other strain"
9923,strongylosis.noun,Medical_conditions,FN: infestation of strongyle worms.
9924,syphilis.noun,Medical_conditions,"COD: a sexually transmitted bacterial disease, progressing if untreated from infection of the genitals via the skin and mucous membranes to the bones, muscles, and brain"
9925,tetanus.noun,Medical_conditions,COD: a bacterial disease causing rigidity and spasms of the voluntary muscles
9926,tuberculosis.noun,Medical_conditions,"COD: an infectious bacterial disease characterized by the growth of nodules (tubercles) in the tissues, especially the lungs"
9927,tumor.noun,Medical_conditions,"COD: a swelling of a part of the body, generally without inflammation, caused by an abnormal growth of tissue, whether benign or malignant"
9929,ulcer.noun,Medical_conditions,"COD: an open sore on an external or internal surface of the body, caused by a break in the skin or mucous membrane which fails to heal"
9930,rubella.noun,Medical_conditions,"COD: a contagious viral disease, with symptoms like mild measles; German measles"
9931,mumps.noun,Medical_conditions,"COD: a viral disease mainly affecting children, causing swelling of the parotid salivary glands of the face"
9932,bacterial meningitis.noun,Medical_conditions,FN: an infection of the fluid of a person' s spinal cord and the fluid that surrounds the brain caused by a bacteria (as opposed to a virus)
9933,german measles.noun,Medical_conditions,COD: another term for rubella.
9934,ailment.noun,Medical_conditions,COD: a minor illness.
9935,wound.noun,Medical_conditions,"COD: an injury to living tissue caused by a cut, blow, or other impact."
9936,affliction.noun,Medical_conditions,FN: ailment.
9937,condition.noun,Medical_conditions,COD: an illness or medical problem.
9938,syndrome.noun,Medical_conditions,FN: an illness characterized by a group of symptoms occurring together.
9939,stenosis.noun,Medical_conditions,COD: the abnormal narrowing of a passage in the body.
9940,sick.adj,Medical_conditions,COD: affected by physical or mental illness.
9941,ill.adj,Medical_conditions,COD: not in full health; unwell.
9942,unwell.adj,Medical_conditions,COD: ill.
9943,health.noun,Medical_conditions,COD: the state of being free from illness or injury.
9944,plague.noun,Medical_conditions,"COD: a contagious bacterial disease characterized by fever and delirium, typically with the formation of buboes (see bubonic plague) and sometimes infection of the lungs (pneumonic plague).  "
9945,malnourishment.noun,Medical_conditions,FN: the state of not being poorly nourished becuase of lack of food. 
9946,malnutrition.noun,Medical_conditions,FN: the affliction of being undernourished
9948,paraplegic.adj,Medical_conditions,FN: being paralyzed from the waist down
9949,healthy.adj,Medical_conditions,FN: in good health; not ill
9950,aids.noun,Medical_conditions,"COD: a disease, caused by a virus transmitted in body fluids, in which there is a severe loss of cellular immunity leaving the sufferer susceptible to infection and malignancy"
9952,alzheimer's.noun,Medical_conditions,"COD: a form of progressive mental deterioration due to generalized degeneration of the brain, occurring in middle or old age."
9954,disorder.noun,Medical_conditions,COD: a disruption of normal physical or mental functions
9956,develop.verb,Medical_conditions,FN: to get an illness or symptom
19812,saúde.noun,Medical_conditions,
21003,salud y bienestar.noun,Medical_conditions,
23369,doente.adj,Medical_conditions,"privado de saúde, enfermo."
26260,distrofia.noun,Medical_conditions,tipo de doença genética.
26261,deficiência.noun,Medical_conditions,falta ou disfunção de uma estrutura fisiológica.
26274,epidemia.noun,Medical_conditions,doença que se espalha para várias regiões.
26275,alérgico.adj,Medical_conditions,Adjetivo referente a alguém que sofre com alguma alergia ou algo que a provoque.
26276,cardíaco.adj,Medical_conditions,Adjetivo referente a um indivíduo que sofre de doenças do coração.
26278,grávida.adj,Medical_conditions,"Adjetivo referente a um momento em que a mulher se encontra, na espera do nascimento de seu filho."
26318,vítima.noun,Medical_conditions,pessoa que sofre um acidente ou é portadora de uma doença.
26319,lesão.noun,Medical_conditions,dano ou ferida corporal causada por um acidente.
26322,hemorragia.noun,Medical_conditions,patologia caracterizada por grande perda de sangue.
26325,fratura.noun,Medical_conditions,lesões nos ossos do corpo.
26334,dor.noun,Medical_conditions,presença de incômodos no corpo como fisgadas etc.
26348,problema respiratório.noun,Medical_conditions,mal relacionado com os pulmões de uma pessoa. insuficiência respiratória.
26351,vômito.noun,Medical_conditions,ato de expelir alimentos e bebidas do corpo pela boca por algum problema de saúde.
26516,parada respiratória.noun,Medical_conditions,"situação que acontece quando o pulmão para de operar. normalmente causada por uma deficiência respiratória, ocorrida por várias causas."
27642,esclerose lateral amiotrófica.noun,Medical_conditions,doença neurodegenerativa fatal que afeta os neurônios motores.
28377,adoecer.verb,Medical_conditions,"processo de ficar doente, contrair ou desenvolver uma doença."
28378,câncer.noun,Medical_conditions,tipo de patologia que é caracterizada pelo desenvolvimento de células mutantes que não funcionam de acordo com fisiologia natural do orgão atingido.
28427,receber alta.verb,Medical_conditions,documento legal  que comprova que um tratamento médico chegou ao fim.
28440,internado.adj,Medical_conditions,estado de permanência em um hospital para tratamento de um problema de saúde.
28442,derrame.noun,Medical_conditions,doença causada pelo rompimento de um vaso sanguíneo. O sistema todo é corrompido.
28452,doer.verb,Medical_conditions,sensação desconfortável causada por uma doença ou ferimento.
28454,passar mal.verb,Medical_conditions,Sentir-se fora das condições normais de saúde.
28633,problema.noun,Medical_conditions,uma doença ou complicação médica.
29327,patogénico.adj,Medical_conditions,qualidade do que pode provocar uma doença.
29328,cirúrgico.adj,Medical_conditions,o que é passível de se realizar uma cirurgia. Relativo a uma cirurgia.
31106,lesion.noun,Medical_conditions,"a region in an organ or tissue which has suffered damage through injury or disease, such as a wound, ulcer, abscess, or tumor."
31107,injury.noun,Medical_conditions,the fact of being injured; harm or damage.
32760,doença.noun,Medical_conditions,disease. illness.
32761,nervoso.adj,Medical_conditions,nervous.
32762,malade.adj,Medical_conditions,sick
32763,trouble du déficit de l attention.noun,Medical_conditions,attention deficit disorder
32764,tdah.noun,Medical_conditions,attention deficit disorder
32765,trouble.noun,Medical_conditions,disorder
34181,headache.noun,Medical_conditions,A strong pain on the head.
35118,sinusite.noun,Medical_conditions,inflamação dos seios da face. 
35123,dorsalgia.noun,Medical_conditions,condição médica caracterizada pela dor na região torácica.
35125,pneumonia.noun,Medical_conditions,condição médica caracterizada pela inflamação nos pulmões.
35126,torção.noun,Medical_conditions,lesão causada pela ruptura dos ligamentos.
35128,infecção.noun,Medical_conditions,condição médica caracterizada pela entrada e multiplicação de um agente infeccioso no corpo.
35130,hemorroida.noun,Medical_conditions,condição médica caracterizada pela inflamação das veias as redor do ânus. 
35131,cefaleia.noun,Medical_conditions,condição médica caracterizada pela sensação de dor na região da cabeça.
35134,convulsão.noun,Medical_conditions,distúrbio neurológico caracterizado pela contratura muscular involuntária do corpo ou parte dele.
35136,escoriação.noun,Medical_conditions,condição médica caracterizada pela lesão na área superficial da pele.
35137,alergia.noun,Medical_conditions,condição médica caracterizada pela reação anormal do organismo a uma determinada substância.
35139,erisipela.noun,Medical_conditions,condição médica caracterizada por inflamação na pele e nos vasos linfáticos.
35140,incontinência.noun,Medical_conditions,condição caracterizada pela perda da capacidade de controlar ou reter excreções como urina e fezes. 
35142,síncope.noun,Medical_conditions,condição caracterizada pela perda abrupta e temporária da consciência.
35144,tendinite.noun,Medical_conditions,condição caracterizada pela inflamação nos tendões. 
35146,contusão.noun,Medical_conditions,lesão traumática causada pelo impacto de algum objeto externo com o corpo. 
35147,depressão.noun,Medical_conditions,doença psiquiátrica caracterizada pelo sentimento de tristeza profunda e apatia. 
35149,hipotensão.noun,Medical_conditions,quadro caracterizado pela queda da pressão arterial. 
35151,gravidez.noun,Medical_conditions,
35152,dislalia.noun,Medical_conditions,distúrbio da fala caracterizado pela dificuldade em articular palavras. 
35154,neoplasia.noun,Medical_conditions,"condição caracterizada pelo crescimento anormal de células no organismo, resultando em tumores. "
35155,anemia.noun,Medical_conditions,condição médica caracterizada pela deficiência de glóbulos vermelhos no organismo. 
35158,demência.noun,Medical_conditions,síndrome caraterizada pela diminuição progressiva das capacidades cognitivas.
35160,síndrome.noun,Medical_conditions,termo utilizado para designar um conjunto de sintomas que caracterizam alguma doença ou condição médica.
35162,hipertermia.noun,Medical_conditions,situação em que o corpo sofre um aumento acentuado da temperatura.
35163,odontalgia.noun,Medical_conditions,condição médica caracterizada pela dor na região dos dentes. 
35165,colelitíase.noun,Medical_conditions,condição causada pelo acúmulo de pedras na vesícula biliar.  
35167,enfisema.noun,Medical_conditions,doença pulmonar degenerativa causada pelo tabagismo ou inalação recorrente de ar poluído. 
35169,lombalgia.noun,Medical_conditions,dor localizada na região lombar do corpo. 
35171,cervicalgia.noun,Medical_conditions,dor localizada na região da coluna cervical.
35172,constipação.noun,Medical_conditions,distúrbio caracterizado pela dificuldade em evacuar.
35173,otalgia.noun,Medical_conditions,dor localizada na região dos ouvidos. 
35174,nucalgia.noun,Medical_conditions,dor localizada na região da nuca. 
35175,poliúria.noun,Medical_conditions,condição caracterizada pela eliminação excessiva de urina. 
35176,hematúria.noun,Medical_conditions,condição médica caracterizada pela presença anormal de sangue na urina.
35178,cirrose hepática.noun,Medical_conditions,condição médica caracterizada pela substituição do tecido hepático normal por nódulos e tecido fibroso.
35179,melanoma.noun,Medical_conditions,"tumor maligno que se origina nos melanócitos, as células da pele responsáveis pela produção de melanina."
35181,cãibra.noun,Medical_conditions,contração muscular súbita bastante dolorosa.
35182,nódulo.noun,Medical_conditions,"crescimentos anormais de células na pele ou em qualquer tecido ou órgão do corpo, formando elevações."
35183,broncopneumonia.noun,Medical_conditions,"inflamação das estruturas internas do pulmão, os brônquios e os alvéolos pulmonares."
35184,virose.noun,Medical_conditions,doença viral ou infecção provocada por vírus.
35185,gota.noun,Medical_conditions,inflamação das articulações com níveis elevados de ácido úrico no sangue.
35187,neuropatia.noun,Medical_conditions,"doença que atinge o funcionamento dos nervos periféricos, podendo afetar tanto a parte de sensibilidade quanto motricidade."
35188,colite.noun,Medical_conditions,inflamação do cólon.
35189,bruxismo.noun,Medical_conditions,"transtorno reconhecido pelo ato inconsciente de apertar ou ranger os dentes, normalmente durante o sono."
35190,disfunção.noun,Medical_conditions,distúrbio de uma função do organismo.
35191,fasciculação.noun,Medical_conditions,"contração muscular pequena, local, momentânea e involuntária."
35192,pirose.noun,Medical_conditions,sensação de desconforto ou queimação na garganta e nas regiões superior e média do peito.
35194,astenia.noun,Medical_conditions,condição caracterizada por sensação de fraqueza e falta de energia generalizada.
35195,enxaqueca.noun,Medical_conditions,condição neurológica crônica que causa dor de cabeça moderada a intensa.
35196,escoliose.noun,Medical_conditions,"desvio lateral da coluna para um dos lados do tronco, que pode afetar a postura, a respiração e a mobilidade."
